timestamp,value,value_failed,unit
2024-01-01 00:00:00,54.0469033930911,54.0469033930911,ms latency
2024-01-01 01:00:00,56.25274452666886,56.25274452666886,ms latency
2024-01-01 02:00:00,52.51790693548583,52.51790693548583,ms latency
2024-01-01 03:00:00,56.10812157839589,56.10812157839589,ms latency
2024-01-01 04:00:00,53.85182511513431,53.85182511513431,ms latency
2024-01-01 05:00:00,66.5801757556662,66.5801757556662,ms latency
2024-01-01 06:00:00,60.02732040262444,60.02732040262444,ms latency
2024-01-01 07:00:00,58.52312391727031,58.52312391727031,ms latency
2024-01-01 08:00:00,52.09599056154168,52.09599056154168,ms latency
2024-01-01 09:00:00,38.924138523203794,38.924138523203794,ms latency
2024-01-01 10:00:00,38.0582584907491,38.0582584907491,ms latency
2024-01-01 11:00:00,39.53705248838102,39.53705248838102,ms latency
2024-01-01 12:00:00,27.93433912408999,27.93433912408999,ms latency
2024-01-01 13:00:00,35.32025123372862,35.32025123372862,ms latency
2024-01-01 14:00:00,29.177299504418528,29.177299504418528,ms latency
2024-01-01 15:00:00,28.136791293702466,28.136791293702466,ms latency
2024-01-01 16:00:00,34.23134567205032,34.23134567205032,ms latency
2024-01-01 17:00:00,34.55128982720014,34.55128982720014,ms latency
2024-01-01 18:00:00,33.05232282161109,33.05232282161109,ms latency
2024-01-01 19:00:00,43.88045606684613,43.88045606684613,ms latency
2024-01-01 20:00:00,36.38209970634925,36.38209970634925,ms latency
2024-01-01 21:00:00,48.79225051626599,48.79225051626599,ms latency
2024-01-01 22:00:00,52.554094341199615,52.554094341199615,ms latency
2024-01-01 23:00:00,51.600432288695146,51.600432288695146,ms latency
2024-01-02 00:00:00,57.77649066555287,57.77649066555287,ms latency
2024-01-02 01:00:00,52.119278068611614,52.119278068611614,ms latency
2024-01-02 02:00:00,64.30164261515334,64.30164261515334,ms latency
2024-01-02 03:00:00,59.05118931888457,59.05118931888457,ms latency
2024-01-02 04:00:00,56.62352013252771,56.62352013252771,ms latency
2024-01-02 05:00:00,62.761792402924776,62.761792402924776,ms latency
2024-01-02 06:00:00,51.4114564752413,51.4114564752413,ms latency
2024-01-02 07:00:00,44.62228348487368,44.62228348487368,ms latency
2024-01-02 08:00:00,40.15325433854964,40.15325433854964,ms latency
2024-01-02 09:00:00,47.035759578323955,47.035759578323955,ms latency
2024-01-02 10:00:00,33.741441114630156,33.741441114630156,ms latency
2024-01-02 11:00:00,45.390345716165314,45.390345716165314,ms latency
2024-01-02 12:00:00,23.257667949719448,23.257667949719448,ms latency
2024-01-02 13:00:00,39.98206392594268,39.98206392594268,ms latency
2024-01-02 14:00:00,31.318341270243405,31.318341270243405,ms latency
2024-01-02 15:00:00,29.55943868302627,29.55943868302627,ms latency
2024-01-02 16:00:00,28.12962647862247,28.12962647862247,ms latency
2024-01-02 17:00:00,34.63664416004622,34.63664416004622,ms latency
2024-01-02 18:00:00,35.09183811682689,35.09183811682689,ms latency
