timestamp,value,value_failed,unit
2024-01-01 00:00:00,29.92580443552135,29.92580443552135,°C
2024-01-01 01:00:00,31.80004889885342,31.80004889885342,°C
2024-01-01 02:00:00,29.877914791868257,29.877914791868257,°C
2024-01-01 03:00:00,32.8827438225446,32.8827438225446,°C
2024-01-01 04:00:00,33.26595515132976,33.26595515132976,°C
2024-01-01 05:00:00,34.40987300747989,34.40987300747989,°C
2024-01-01 06:00:00,34.69629972713349,34.69629972713349,°C
2024-01-01 07:00:00,38.46303946186204,38.46303946186204,°C
2024-01-01 08:00:00,34.258252096544716,34.258252096544716,°C
2024-01-01 09:00:00,34.76284147964154,34.76284147964154,°C
2024-01-01 10:00:00,34.87283822347191,34.87283822347191,°C
2024-01-01 11:00:00,35.12198477865752,35.12198477865752,°C
2024-01-01 12:00:00,35.04365389440625,35.04365389440625,°C
2024-01-01 13:00:00,37.723905062661856,37.723905062661856,°C
2024-01-01 14:00:00,37.90892162142975,37.90892162142975,°C
2024-01-01 15:00:00,34.65977893036015,34.65977893036015,°C
2024-01-01 16:00:00,33.9095875549813,33.9095875549813,°C
2024-01-01 17:00:00,35.41815131310117,35.41815131310117,°C
2024-01-01 18:00:00,33.35402663716329,33.35402663716329,°C
2024-01-01 19:00:00,34.53067244980145,34.53067244980145,°C
2024-01-01 20:00:00,33.22256118582057,33.22256118582057,°C
2024-01-01 21:00:00,29.9309327045882,29.9309327045882,°C
2024-01-01 22:00:00,33.77400601969411,33.77400601969411,°C
2024-01-01 23:00:00,33.36960899575264,33.36960899575264,°C
2024-01-02 00:00:00,28.967952029142914,28.967952029142914,°C
2024-01-02 01:00:00,28.51887961732107,28.51887961732107,°C
2024-01-02 02:00:00,28.758103412577917,28.758103412577917,°C
2024-01-02 03:00:00,28.088792806363216,28.088792806363216,°C
2024-01-02 04:00:00,27.874506780607703,27.874506780607703,°C
2024-01-02 05:00:00,29.25548846521003,29.25548846521003,°C
2024-01-02 06:00:00,25.393355262820855,25.393355262820855,°C
2024-01-02 07:00:00,23.95509517782661,23.95509517782661,°C
2024-01-02 08:00:00,22.661263353565698,22.661263353565698,°C
2024-01-02 09:00:00,23.30279681576441,23.30279681576441,°C
2024-01-02 10:00:00,24.11543192978669,24.11543192978669,°C
2024-01-02 11:00:00,26.72392356300163,26.72392356300163,°C
2024-01-02 12:00:00,23.225971642263723,23.225971642263723,°C
2024-01-02 13:00:00,24.41222402483051,24.41222402483051,°C
2024-01-02 14:00:00,24.22862893770268,24.22862893770268,°C
2024-01-02 15:00:00,26.312082037369763,26.312082037369763,°C
2024-01-02 16:00:00,28.69084422978252,28.69084422978252,°C
2024-01-02 17:00:00,24.563397266386605,24.563397266386605,°C
2024-01-02 18:00:00,25.165145237412702,25.165145237412702,°C
2024-01-02 19:00:00,28.076155316329913,28.076155316329913,°C
2024-01-02 20:00:00,28.20379344390608,28.20379344390608,°C
2024-01-02 21:00:00,30.670872579826707,30.670872579826707,°C
2024-01-02 22:00:00,29.53290776294692,29.53290776294692,°C
2024-01-02 23:00:00,28.89753570053508,28.89753570053508,°C
2024-01-03 00:00:00,31.1116721758423,31.1116721758423,°C
2024-01-03 01:00:00,32.67405345816479,32.67405345816479,°C
2024-01-03 02:00:00,33.009523571926444,33.009523571926444,°C
2024-01-03 03:00:00,33.27671273024998,33.27671273024998,°C
2024-01-03 04:00:00,34.80925271929789,34.80925271929789,°C
2024-01-03 05:00:00,35.60105344176301,35.60105344176301,°C
2024-01-03 06:00:00,36.49160325200525,36.49160325200525,°C
2024-01-03 07:00:00,35.886178079336496,35.886178079336496,°C
2024-01-03 08:00:00,35.07211156222386,35.07211156222386,°C
2024-01-03 09:00:00,35.86036786140552,35.86036786140552,°C
2024-01-03 10:00:00,37.669904821589036,37.669904821589036,°C
2024-01-03 11:00:00,34.75311058537532,34.75311058537532,°C
2024-01-03 12:00:00,36.54637577146944,36.54637577146944,°C
2024-01-03 13:00:00,35.314431137246835,35.314431137246835,°C
2024-01-03 14:00:00,35.75639177561778,35.75639177561778,°C
2024-01-03 15:00:00,37.340859274223874,37.340859274223874,°C
2024-01-03 16:00:00,35.325831883540815,35.325831883540815,°C
2024-01-03 17:00:00,34.63758389061507,34.63758389061507,°C
2024-01-03 18:00:00,31.977794635167143,31.977794635167143,°C
2024-01-03 19:00:00,34.51704255854032,34.51704255854032,°C
2024-01-03 20:00:00,33.68713959966562,33.68713959966562,°C
2024-01-03 21:00:00,35.237967168095416,35.237967168095416,°C
2024-01-03 22:00:00,30.771078206809378,30.771078206809378,°C
2024-01-03 23:00:00,30.77978591224556,30.77978591224556,°C
2024-01-04 00:00:00,30.035640467869253,30.035640467869253,°C
2024-01-04 01:00:00,31.244109558175712,31.244109558175712,°C
2024-01-04 02:00:00,27.97078025358593,27.97078025358593,°C
2024-01-04 03:00:00,27.80071158784704,27.80071158784704,°C
2024-01-04 04:00:00,27.607808703950916,27.607808703950916,°C
2024-01-04 05:00:00,26.3468733244494,26.3468733244494,°C
2024-01-04 06:00:00,24.836407506853526,24.836407506853526,°C
2024-01-04 07:00:00,25.31410609322561,25.31410609322561,°C
2024-01-04 08:00:00,26.236511683487862,26.236511683487862,°C
2024-01-04 09:00:00,22.782436490816327,22.782436490816327,°C
2024-01-04 10:00:00,24.316123155637648,24.316123155637648,°C
2024-01-04 11:00:00,22.962819492864703,22.962819492864703,°C
2024-01-04 12:00:00,25.805570658660727,25.805570658660727,°C
2024-01-04 13:00:00,21.831888287241668,21.831888287241668,°C
2024-01-04 14:00:00,23.48382666902553,23.48382666902553,°C
2024-01-04 15:00:00,25.191881871294985,25.191881871294985,°C
2024-01-04 16:00:00,27.371257147729658,27.371257147729658,°C
2024-01-04 17:00:00,25.407432537069827,25.407432537069827,°C
2024-01-04 18:00:00,25.23416034967506,25.23416034967506,°C
2024-01-04 19:00:00,29.517699543536985,29.517699543536985,°C
2024-01-04 20:00:00,25.21015844856716,25.21015844856716,°C
2024-01-04 21:00:00,24.815514617236218,24.815514617236218,°C
2024-01-04 22:00:00,29.537951313610495,29.537951313610495,°C
2024-01-04 23:00:00,28.908483605774194,28.908483605774194,°C
2024-01-05 00:00:00,28.919211195053567,28.919211195053567,°C
2024-01-05 01:00:00,32.29528023018789,32.29528023018789,°C
2024-01-05 02:00:00,32.358786153794014,32.358786153794014,°C
2024-01-05 03:00:00,31.872795381848906,31.872795381848906,°C
2024-01-05 04:00:00,31.47720561149313,31.47720561149313,°C
2024-01-05 05:00:00,35.326264839057224,35.326264839057224,°C
2024-01-05 06:00:00,35.54323083531884,35.54323083531884,°C
2024-01-05 07:00:00,34.89041948584188,34.89041948584188,°C
2024-01-05 08:00:00,38.193136974384416,38.193136974384416,°C
2024-01-05 09:00:00,34.10814739172633,34.10814739172633,°C
2024-01-05 10:00:00,33.61615159935077,33.61615159935077,°C
2024-01-05 11:00:00,34.95550370333822,34.95550370333822,°C
2024-01-05 12:00:00,35.910135067322926,35.910135067322926,°C
2024-01-05 13:00:00,36.22515054581054,36.22515054581054,°C
2024-01-05 14:00:00,35.27844324497104,35.27844324497104,°C
2024-01-05 15:00:00,35.85087177747059,35.85087177747059,°C
2024-01-05 16:00:00,33.03580411166637,33.03580411166637,°C
2024-01-05 17:00:00,36.584011671558855,36.584011671558855,°C
2024-01-05 18:00:00,33.723883288505654,33.723883288505654,°C
2024-01-05 19:00:00,34.88518443229636,34.88518443229636,°C
2024-01-05 20:00:00,33.029889703155604,33.029889703155604,°C
2024-01-05 21:00:00,32.46393012886108,32.46393012886108,°C
2024-01-05 22:00:00,31.865649007638744,31.865649007638744,°C
2024-01-05 23:00:00,30.897252769829826,30.897252769829826,°C
2024-01-06 00:00:00,30.400557976516996,30.400557976516996,°C
2024-01-06 01:00:00,30.650744280156626,30.650744280156626,°C
2024-01-06 02:00:00,28.195593345774864,28.195593345774864,°C
2024-01-06 03:00:00,28.24446184584938,28.24446184584938,°C
2024-01-06 04:00:00,26.37531045929546,26.37531045929546,°C
2024-01-06 05:00:00,28.059480224364258,28.059480224364258,°C
2024-01-06 06:00:00,24.34511197267819,24.34511197267819,°C
2024-01-06 07:00:00,27.601856240338314,27.601856240338314,°C
2024-01-06 08:00:00,24.469255201231128,24.469255201231128,°C
2024-01-06 09:00:00,22.10710062863474,22.10710062863474,°C
2024-01-06 10:00:00,24.268698719738346,24.268698719738346,°C
2024-01-06 11:00:00,22.980811104605657,22.980811104605657,°C
2024-01-06 12:00:00,25.293052091208033,25.293052091208033,°C
2024-01-06 13:00:00,23.186186420143798,23.186186420143798,°C
2024-01-06 14:00:00,23.729916725855112,23.729916725855112,°C
2024-01-06 15:00:00,21.895931099169186,21.895931099169186,°C
2024-01-06 16:00:00,24.474081565760674,24.474081565760674,°C
2024-01-06 17:00:00,22.022957114118487,22.022957114118487,°C
2024-01-06 18:00:00,23.86432742183192,23.86432742183192,°C
2024-01-06 19:00:00,28.027312355814903,28.027312355814903,°C
2024-01-06 20:00:00,28.765807859358908,28.765807859358908,°C
2024-01-06 21:00:00,28.967491669167988,28.967491669167988,°C
2024-01-06 22:00:00,27.649967742531214,27.649967742531214,°C
2024-01-06 23:00:00,29.815568030656515,29.815568030656515,°C
2024-01-07 00:00:00,30.670388677473507,30.670388677473507,°C
2024-01-07 01:00:00,29.7152011839102,29.7152011839102,°C
2024-01-07 02:00:00,34.459646329734774,34.459646329734774,°C
2024-01-07 03:00:00,34.2342200904071,34.2342200904071,°C
2024-01-07 04:00:00,33.24982846242368,33.24982846242368,°C
2024-01-07 05:00:00,34.22268996207653,34.22268996207653,°C
2024-01-07 06:00:00,35.02360219044289,35.02360219044289,°C
2024-01-07 07:00:00,32.09551861200121,32.09551861200121,°C
2024-01-07 08:00:00,35.14513229720347,35.14513229720347,°C
2024-01-07 09:00:00,34.75518887744827,34.75518887744827,°C
2024-01-07 10:00:00,34.437950251158156,34.437950251158156,°C
2024-01-07 11:00:00,35.57808414603709,35.57808414603709,°C
2024-01-07 12:00:00,38.651730247672184,38.651730247672184,°C
2024-01-07 13:00:00,36.768813305009566,36.768813305009566,°C
2024-01-07 14:00:00,34.70256842747006,34.70256842747006,°C
2024-01-07 15:00:00,36.07373624495594,36.07373624495594,°C
2024-01-07 16:00:00,36.8791224068747,36.8791224068747,°C
2024-01-07 17:00:00,35.64949728564092,35.64949728564092,°C
2024-01-07 18:00:00,33.760641666347944,33.760641666347944,°C
2024-01-07 19:00:00,32.04587167245184,32.04587167245184,°C
2024-01-07 20:00:00,33.35646417368891,33.35646417368891,°C
2024-01-07 21:00:00,32.15222590234434,32.15222590234434,°C
2024-01-07 22:00:00,32.13060949064512,32.13060949064512,°C
2024-01-07 23:00:00,30.95275770252296,30.95275770252296,°C
