timestamp,value,value_failed,unit
2024-01-01 00:00:00,945.1486066806167,945.1486066806167,liters/hr
2024-01-01 01:00:00,978.1421836034281,978.1421836034281,liters/hr
2024-01-01 02:00:00,1008.867540461094,1008.867540461094,liters/hr
2024-01-01 03:00:00,1006.8477023967262,1006.8477023967262,liters/hr
2024-01-01 04:00:00,1007.6486786686503,1007.6486786686503,liters/hr
2024-01-01 05:00:00,1020.0414848342791,1020.0414848342791,liters/hr
2024-01-01 06:00:00,1008.4386202680597,1008.4386202680597,liters/hr
2024-01-01 07:00:00,978.3131545915307,978.3131545915307,liters/hr
2024-01-01 08:00:00,954.0798618108556,954.0798618108556,liters/hr
2024-01-01 09:00:00,935.6375956949591,935.6375956949591,liters/hr
2024-01-01 10:00:00,879.2293847996107,879.2293847996107,liters/hr
2024-01-01 11:00:00,848.5669376819797,848.5669376819797,liters/hr
2024-01-01 12:00:00,829.7214855694745,829.7214855694745,liters/hr
2024-01-01 13:00:00,812.2190748765344,812.2190748765344,liters/hr
2024-01-01 14:00:00,800.8397980029094,800.8397980029094,liters/hr
2024-01-01 15:00:00,806.221849071297,806.221849071297,liters/hr
2024-01-01 16:00:00,792.8650264478375,792.8650264478375,liters/hr
2024-01-01 17:00:00,781.7851355583283,781.7851355583283,liters/hr
2024-01-01 18:00:00,796.0699634553603,796.0699634553603,liters/hr
2024-01-01 19:00:00,800.6358323467317,800.6358323467317,liters/hr
2024-01-01 20:00:00,840.529964328317,840.529964328317,liters/hr
2024-01-01 21:00:00,865.6937043474724,865.6937043474724,liters/hr
2024-01-01 22:00:00,906.1475245583639,906.1475245583639,liters/hr
2024-01-01 23:00:00,920.091328129893,920.091328129893,liters/hr
2024-01-02 00:00:00,969.2417788876137,969.2417788876137,liters/hr
2024-01-02 01:00:00,1009.1566174082157,1009.1566174082157,liters/hr
2024-01-02 02:00:00,1003.3059190876485,1003.3059190876485,liters/hr
2024-01-02 03:00:00,1022.4980760017543,1022.4980760017543,liters/hr
2024-01-02 04:00:00,1030.3274457184825,1030.3274457184825,liters/hr
2024-01-02 05:00:00,1009.1861045446606,1009.1861045446606,liters/hr
2024-01-02 06:00:00,1005.8501747292958,1005.8501747292958,liters/hr
2024-01-02 07:00:00,982.8941969307746,982.8941969307746,liters/hr
2024-01-02 08:00:00,958.6834354594848,958.6834354594848,liters/hr
2024-01-02 09:00:00,916.190230740325,916.190230740325,liters/hr
2024-01-02 10:00:00,896.8039728144031,896.8039728144031,liters/hr
2024-01-02 11:00:00,872.8029964776129,872.8029964776129,liters/hr
2024-01-02 12:00:00,858.3875892649102,858.3875892649102,liters/hr
2024-01-02 13:00:00,826.6677049297316,826.6677049297316,liters/hr
2024-01-02 14:00:00,826.2840447610002,826.2840447610002,liters/hr
2024-01-02 15:00:00,771.4946974600432,771.4946974600432,liters/hr
2024-01-02 16:00:00,793.176562421736,793.176562421736,liters/hr
2024-01-02 17:00:00,788.1978616796605,788.1978616796605,liters/hr
2024-01-02 18:00:00,831.5505309832455,831.5505309832455,liters/hr
2024-01-02 19:00:00,806.8203986843598,806.8203986843598,liters/hr
2024-01-02 20:00:00,832.1801713521259,832.1801713521259,liters/hr
2024-01-02 21:00:00,865.424604034334,865.424604034334,liters/hr
2024-01-02 22:00:00,873.9609164718902,873.9609164718902,liters/hr
2024-01-02 23:00:00,928.9355702807641,928.9355702807641,liters/hr
2024-01-03 00:00:00,953.8981299508058,953.8981299508058,liters/hr
2024-01-03 01:00:00,991.5020453176967,991.5020453176967,liters/hr
2024-01-03 02:00:00,1012.1788865749137,1012.1788865749137,liters/hr
